"(5B13A3) Licence BIOCHIMIE ET BIOLOGIE CELLULAIRE 3";75;"CM Biologie du développement [CM]";5B13A3-5BJDEV6M;topics;mregentk;6
"(5B01C1) Licence BIOLOGIE ET INGÉNIERIE 1";76;"CM Biologie et physiologie végétale [CM]";5B01C1-5BIPHV2M;topics;mregentk;7
"(5B01C1) Licence BIOLOGIE ET INGÉNIERIE 1";76;"CM Biologie et physiologie végétale [CM]";5B01C1-5BIPHV2M;topics;hgoudjil;7
"(5B01C1) Licence BIOLOGIE ET INGÉNIERIE 1";77;"CM Diversité du vivant [CM]";5B01C1-5BIDVI1M;topics;mregentk;6
"(5B01C1) Licence BIOLOGIE ET INGÉNIERIE 1";77;"CM Diversité du vivant [CM]";5B01C1-5BIDVI1M;topics;mpotage;6
"(5B01C1) Licence BIOLOGIE ET INGÉNIERIE 1";78;"CM Biologie et physiologie animale [CM]";5B01C1-5BIPHA2M;topics;mregentk;5
"(5B01C1) Licence BIOLOGIE ET INGÉNIERIE 1";78;"CM Biologie et physiologie animale [CM]";5B01C1-5BIPHA2M;topics;hgoudjil;5
"(5B01C1) Licence BIOLOGIE ET INGÉNIERIE 1";78;"CM Biologie et physiologie animale [CM]";5B01C1-5BIPHA2M;topics;darbeida;5
"15 : BROUILLONS";80;CompNum;;weeks;manuelia;4
"(72014V) Tutorat IUT";81;"Test de positionnement IUT";72014V-72014E;topics;nkhakneg;2
"(72014V) Tutorat IUT";81;"Test de positionnement IUT";72014V-72014E;topics;vigier;2
"(72014V) Tutorat IUT";81;"Test de positionnement IUT";72014V-72014E;topics;nandriam;2
"(72014V) Tutorat IUT";81;"Test de positionnement IUT";72014V-72014E;topics;btaieb;2
"(7B03A1) DUT GEII NEUVILLE FI 1";82;"Adaptation - méthodologie pour la réussite universitaire [EC]";7B03A1-7BCB1MRU;topics;verhe;6
"(7B03A1) DUT GEII NEUVILLE FI 1";82;"Adaptation - méthodologie pour la réussite universitaire [EC]";7B03A1-7BCB1MRU;topics;lecomte;6
"(7B03A1) DUT GEII NEUVILLE FI 1";82;"Adaptation - méthodologie pour la réussite universitaire [EC]";7B03A1-7BCB1MRU;topics;dpoulain1;6
"(7B03A1) DUT GEII NEUVILLE FI 1";82;"Adaptation - méthodologie pour la réussite universitaire [EC]";7B03A1-7BCB1MRU;topics;mcordier;6
"(7B03A1) DUT GEII NEUVILLE FI 1";83;"Outils logiciels M1201 [EC]";7B03A1-7BCB1OUT;topics;verhe;6
"(7B03A1) DUT GEII NEUVILLE FI 1";83;"Outils logiciels M1201 [EC]";7B03A1-7BCB1OUT;topics;griesmar;6
"(7E32B3) LP SYSTEMES AUTOMATISES ET RESEAUX INDUSTRIELS AP 3";84;"Mathématiques appliquées [UE]";7E32B3-7ENA0MAT;topics;verhe;7
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;dntt;12
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;htrankie;12
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;melnyka;12
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;amelnyk;12
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;shanoune;12
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;rbraud;12
